P=2.0 I=0.0 D=0.0
Time,Temperature
2019-11-25 19:21:59,31.8
2019-11-25 19:22:01,31.8
2019-11-25 19:22:03,31.8
2019-11-25 19:22:05,31.81
2019-11-25 19:22:07,31.81
2019-11-25 19:22:10,31.81
2019-11-25 19:22:12,31.81
2019-11-25 19:22:14,31.81
2019-11-25 19:22:16,31.82
2019-11-25 19:22:18,31.82
2019-11-25 19:22:20,31.82
2019-11-25 19:22:23,31.82
2019-11-25 19:22:25,31.83
2019-11-25 19:22:27,31.83
2019-11-25 19:22:29,31.83
2019-11-25 19:22:31,31.84
2019-11-25 19:22:34,31.85
2019-11-25 19:22:36,31.85
2019-11-25 19:22:38,31.85
2019-11-25 19:22:40,31.86
2019-11-25 19:22:42,31.86
2019-11-25 19:22:44,31.86
2019-11-25 19:22:47,31.87
2019-11-25 19:22:49,31.87
2019-11-25 19:22:51,31.87
2019-11-25 19:22:53,31.88
2019-11-25 19:22:55,31.88
2019-11-25 19:22:58,31.88
2019-11-25 19:23:00,31.89
2019-11-25 19:23:02,31.9
2019-11-25 19:23:04,31.9
2019-11-25 19:23:06,31.9
2019-11-25 19:23:09,31.9
2019-11-25 19:23:11,31.91
2019-11-25 19:23:13,31.91
2019-11-25 19:23:15,31.91
2019-11-25 19:23:17,31.92
2019-11-25 19:23:19,31.92
2019-11-25 19:23:22,31.92
2019-11-25 19:23:24,31.92
2019-11-25 19:23:26,31.92
2019-11-25 19:23:28,31.93
2019-11-25 19:23:30,31.93
2019-11-25 19:23:33,31.93
2019-11-25 19:23:35,31.93
2019-11-25 19:23:37,31.93
2019-11-25 19:23:39,31.93
2019-11-25 19:23:41,31.94
2019-11-25 19:23:43,31.94
2019-11-25 19:23:46,31.94
2019-11-25 19:23:48,31.94
2019-11-25 19:23:50,31.94
2019-11-25 19:23:52,31.94
2019-11-25 19:23:54,31.94
2019-11-25 19:23:57,31.94
2019-11-25 19:23:59,31.94
2019-11-25 19:24:01,31.94
2019-11-25 19:24:03,31.93
2019-11-25 19:24:05,31.93
2019-11-25 19:24:07,31.93
2019-11-25 19:24:10,31.93
2019-11-25 19:24:12,31.93
2019-11-25 19:24:14,31.93
2019-11-25 19:24:16,31.93
2019-11-25 19:24:18,31.92
2019-11-25 19:24:21,31.92
2019-11-25 19:24:23,31.92
2019-11-25 19:24:25,31.91
2019-11-25 19:24:27,31.91
2019-11-25 19:24:29,31.91
2019-11-25 19:24:31,31.91
