P= I= D=
Time,Temperature
2019-11-25 19:55:45,28.13
2019-11-25 19:55:47,28.13
2019-11-25 19:55:49,28.13
2019-11-25 19:55:51,28.13
2019-11-25 19:55:54,28.13
2019-11-25 19:55:56,28.13
2019-11-25 19:55:58,28.13
2019-11-25 19:56:00,28.13
2019-11-25 19:56:02,28.13
2019-11-25 19:56:05,28.13
2019-11-25 19:56:07,28.13
2019-11-25 19:56:09,28.13
2019-11-25 19:56:11,28.13
2019-11-25 19:56:14,28.13
2019-11-25 19:56:16,28.13
2019-11-25 19:56:18,28.13
2019-11-25 19:56:20,28.13
2019-11-25 19:56:22,28.13
2019-11-25 19:56:25,28.13
2019-11-25 19:56:27,28.13
2019-11-25 19:56:29,28.13
2019-11-25 19:56:31,28.13
2019-11-25 19:56:33,28.13
2019-11-25 19:56:35,28.13
2019-11-25 19:56:38,28.13
2019-11-25 19:56:40,28.13
2019-11-25 19:56:42,28.13
2019-11-25 19:56:44,28.13
2019-11-25 19:56:46,28.13
2019-11-25 19:56:49,28.13
2019-11-25 19:56:51,28.13
2019-11-25 19:56:53,28.13
2019-11-25 19:56:55,28.13
2019-11-25 19:56:57,28.13
2019-11-25 19:56:59,28.13
2019-11-25 19:57:02,28.13
2019-11-25 19:57:04,28.13
2019-11-25 19:57:06,28.12
2019-11-25 19:57:08,28.12
2019-11-25 19:57:10,28.12
2019-11-25 19:57:13,28.12
2019-11-25 19:57:15,28.12
2019-11-25 19:57:17,28.12
2019-11-25 19:57:19,28.12
2019-11-25 19:57:21,28.12
2019-11-25 19:57:23,28.12
2019-11-25 19:57:26,28.12
2019-11-25 19:57:28,28.12
2019-11-25 19:57:30,28.12
2019-11-25 19:57:32,28.12
2019-11-25 19:57:34,28.12
2019-11-25 19:57:37,28.12
2019-11-25 19:57:39,28.12
2019-11-25 19:57:41,28.12
2019-11-25 19:57:43,28.12
2019-11-25 19:57:45,28.12
2019-11-25 19:57:47,28.12
2019-11-25 19:57:50,28.12
2019-11-25 19:57:52,28.12
2019-11-25 19:57:54,28.12
2019-11-25 19:57:56,28.12
2019-11-25 19:57:58,28.12
2019-11-25 19:58:01,28.12
2019-11-25 19:58:03,28.12
2019-11-25 19:58:05,28.12
2019-11-25 19:58:07,28.12
2019-11-25 19:58:09,28.12
2019-11-25 19:58:12,28.12
2019-11-25 19:58:14,28.12
2019-11-25 19:58:16,28.12
2019-11-25 19:58:18,28.12
2019-11-25 19:58:20,28.12
2019-11-25 19:58:22,28.12
2019-11-25 19:58:25,28.12
2019-11-25 19:58:27,28.11
2019-11-25 19:58:29,28.11
2019-11-25 19:58:31,28.11
2019-11-25 19:58:33,28.11
2019-11-25 19:58:36,28.11
2019-11-25 19:58:38,28.11
2019-11-25 19:58:40,28.11
2019-11-25 19:58:42,28.11
2019-11-25 19:58:44,28.11
2019-11-25 19:58:46,28.11
2019-11-25 19:58:49,28.11
2019-11-25 19:58:51,28.11
2019-11-25 19:58:53,28.11
2019-11-25 19:58:55,28.11
2019-11-25 19:58:57,28.11
2019-11-25 19:59:00,28.11
2019-11-25 19:59:02,28.11
2019-11-25 19:59:04,28.11
2019-11-25 19:59:06,28.11
2019-11-25 19:59:08,28.11
2019-11-25 19:59:10,28.11
2019-11-25 19:59:13,28.11
2019-11-25 19:59:15,28.11
2019-11-25 19:59:17,28.11
2019-11-25 19:59:19,28.11
2019-11-25 19:59:21,28.11
2019-11-25 19:59:24,28.11
2019-11-25 19:59:26,28.11
2019-11-25 19:59:28,28.11
2019-11-25 19:59:30,28.11
2019-11-25 19:59:32,28.11
2019-11-25 19:59:34,28.11
2019-11-25 19:59:37,28.11
2019-11-25 19:59:39,28.11
2019-11-25 19:59:41,28.11
2019-11-25 19:59:43,28.11
2019-11-25 19:59:45,28.1
2019-11-25 19:59:48,28.11
2019-11-25 19:59:50,28.1
2019-11-25 19:59:52,28.11
2019-11-25 19:59:54,28.11
2019-11-25 19:59:56,28.1
2019-11-25 19:59:59,28.11
2019-11-25 20:00:01,28.1
2019-11-25 20:00:03,28.1
2019-11-25 20:00:05,28.1
2019-11-25 20:00:07,28.1
2019-11-25 20:00:09,28.1
2019-11-25 20:00:12,28.1
2019-11-25 20:00:14,28.1
2019-11-25 20:00:16,28.1
2019-11-25 20:00:18,28.1
2019-11-25 20:00:20,28.1
2019-11-25 20:00:22,28.1
2019-11-25 20:00:25,28.1
2019-11-25 20:00:27,28.1
2019-11-25 20:00:29,28.1
2019-11-25 20:00:31,28.1
2019-11-25 20:00:33,28.1
2019-11-25 20:00:36,28.1
2019-11-25 20:00:38,28.1
2019-11-25 20:00:40,28.1
2019-11-25 20:00:42,28.1
2019-11-25 20:00:44,28.1
2019-11-25 20:00:47,28.1
2019-11-25 20:00:49,28.1
2019-11-25 20:00:51,28.1
2019-11-25 20:00:53,28.1
2019-11-25 20:00:55,28.1
2019-11-25 20:00:57,28.1
2019-11-25 20:01:00,28.1
2019-11-25 20:01:02,28.1
2019-11-25 20:01:04,28.1
2019-11-25 20:01:06,28.1
2019-11-25 20:01:08,28.1
2019-11-25 20:01:11,28.1
2019-11-25 20:01:13,28.1
2019-11-25 20:01:15,28.1
2019-11-25 20:01:17,28.1
2019-11-25 20:01:19,28.1
2019-11-25 20:01:21,28.1
2019-11-25 20:01:24,28.09
2019-11-25 20:01:26,28.09
2019-11-25 20:01:28,28.1
2019-11-25 20:01:30,28.09
2019-11-25 20:01:32,28.09
2019-11-25 20:01:35,28.09
2019-11-25 20:01:37,28.1
2019-11-25 20:01:39,28.09
2019-11-25 20:01:41,28.09
2019-11-25 20:01:43,28.09
2019-11-25 20:01:45,28.09
2019-11-25 20:01:48,28.09
2019-11-25 20:01:50,28.09
2019-11-25 20:01:52,28.09
2019-11-25 20:01:54,28.09
2019-11-25 20:01:56,28.09
2019-11-25 20:01:59,28.09
2019-11-25 20:02:01,28.09
2019-11-25 20:02:03,28.09
2019-11-25 20:02:05,28.09
2019-11-25 20:02:07,28.09
2019-11-25 20:02:09,28.09
2019-11-25 20:02:12,28.09
2019-11-25 20:02:14,28.09
2019-11-25 20:02:16,28.09
2019-11-25 20:02:18,28.09
2019-11-25 20:02:20,28.08
2019-11-25 20:02:23,28.08
2019-11-25 20:02:25,28.09
2019-11-25 20:02:27,28.08
2019-11-25 20:02:29,28.08
2019-11-25 20:02:31,28.08
2019-11-25 20:02:33,28.08
2019-11-25 20:02:36,28.08
2019-11-25 20:02:38,28.08
2019-11-25 20:02:40,28.08
2019-11-25 20:02:42,28.08
2019-11-25 20:02:44,28.08
2019-11-25 20:02:47,28.08
2019-11-25 20:02:49,28.08
2019-11-25 20:02:51,28.08
2019-11-25 20:02:53,28.08
2019-11-25 20:02:55,28.08
2019-11-25 20:02:58,28.08
2019-11-25 20:03:00,28.08
2019-11-25 20:03:02,28.08
2019-11-25 20:03:04,28.08
2019-11-25 20:03:06,28.08
2019-11-25 20:03:09,28.08
2019-11-25 20:03:11,28.08
2019-11-25 20:03:13,28.08
2019-11-25 20:03:15,28.08
2019-11-25 20:03:17,28.08
2019-11-25 20:03:20,28.08
2019-11-25 20:03:22,28.08
2019-11-25 20:03:24,28.08
2019-11-25 20:03:26,28.08
2019-11-25 20:03:29,28.08
2019-11-25 20:03:31,28.08
2019-11-25 20:03:33,28.08
2019-11-25 20:03:35,28.08
2019-11-25 20:03:37,28.08
2019-11-25 20:03:40,28.08
2019-11-25 20:03:42,28.08
2019-11-25 20:03:44,28.08
2019-11-25 20:03:46,28.08
2019-11-25 20:03:48,28.08
2019-11-25 20:03:51,28.08
2019-11-25 20:03:53,28.08
2019-11-25 20:03:55,28.08
2019-11-25 20:03:57,28.08
2019-11-25 20:03:59,28.08
2019-11-25 20:04:02,28.08
2019-11-25 20:04:04,28.08
2019-11-25 20:04:06,28.08
2019-11-25 20:04:08,28.08
2019-11-25 20:04:10,28.08
2019-11-25 20:04:13,28.08
2019-11-25 20:04:15,28.08
2019-11-25 20:04:17,28.08
2019-11-25 20:04:19,28.08
2019-11-25 20:04:22,28.07
2019-11-25 20:04:24,28.08
2019-11-25 20:04:26,28.07
2019-11-25 20:04:28,28.07
2019-11-25 20:04:30,28.07
2019-11-25 20:04:33,28.07
2019-11-25 20:04:35,28.07
2019-11-25 20:04:37,28.07
2019-11-25 20:04:39,28.07
2019-11-25 20:04:41,28.07
2019-11-25 20:04:43,28.07
2019-11-25 20:04:46,28.07
2019-11-25 20:04:48,28.07
2019-11-25 20:04:50,28.07
2019-11-25 20:04:52,28.07
2019-11-25 20:04:54,28.07
2019-11-25 20:04:57,28.07
2019-11-25 20:04:59,28.07
2019-11-25 20:05:01,28.07
2019-11-25 20:05:03,28.07
2019-11-25 20:05:05,28.07
2019-11-25 20:05:07,28.07
2019-11-25 20:05:10,28.07
2019-11-25 20:05:12,28.07
2019-11-25 20:05:14,28.07
2019-11-25 20:05:16,28.07
2019-11-25 20:05:18,28.07
2019-11-25 20:05:21,28.07
2019-11-25 20:05:23,28.07
2019-11-25 20:05:25,28.07
2019-11-25 20:05:27,28.07
2019-11-25 20:05:29,28.07
2019-11-25 20:05:32,28.07
2019-11-25 20:05:34,28.07
2019-11-25 20:05:36,28.07
2019-11-25 20:05:38,28.07
2019-11-25 20:05:40,28.07
2019-11-25 20:05:42,28.07
2019-11-25 20:05:45,28.07
2019-11-25 20:05:47,28.07
2019-11-25 20:05:49,28.07
2019-11-25 20:05:51,28.07
2019-11-25 20:05:53,28.07
2019-11-25 20:05:56,28.07
2019-11-25 20:05:58,28.07
2019-11-25 20:06:00,28.07
2019-11-25 20:06:02,28.06
2019-11-25 20:06:04,28.07
2019-11-25 20:06:07,28.07
2019-11-25 20:06:09,28.07
2019-11-25 20:06:11,28.07
2019-11-25 20:06:13,28.07
2019-11-25 20:06:16,28.06
2019-11-25 20:06:18,28.06
2019-11-25 20:06:20,28.06
2019-11-25 20:06:22,28.06
2019-11-25 20:06:24,28.06
2019-11-25 20:06:27,28.06
2019-11-25 20:06:29,28.06
2019-11-25 20:06:31,28.06
2019-11-25 20:06:33,28.06
2019-11-25 20:06:35,28.06
2019-11-25 20:06:38,28.06
2019-11-25 20:06:40,28.06
2019-11-25 20:06:42,28.06
2019-11-25 20:06:44,28.06
2019-11-25 20:06:46,28.06
2019-11-25 20:06:49,28.06
2019-11-25 20:06:51,28.06
2019-11-25 20:06:53,28.06
2019-11-25 20:06:55,28.06
2019-11-25 20:06:58,28.06
2019-11-25 20:07:00,28.06
2019-11-25 20:07:02,28.06
2019-11-25 20:07:04,28.06
2019-11-25 20:07:06,28.06
2019-11-25 20:07:09,28.06
2019-11-25 20:07:11,28.06
2019-11-25 20:07:13,28.06
2019-11-25 20:07:15,28.06
2019-11-25 20:07:17,28.06
2019-11-25 20:07:20,28.06
2019-11-25 20:07:22,28.06
2019-11-25 20:07:24,28.06
2019-11-25 20:07:26,28.06
2019-11-25 20:07:28,28.06
2019-11-25 20:07:31,28.06
2019-11-25 20:07:33,28.06
2019-11-25 20:07:35,28.06
2019-11-25 20:07:37,28.06
2019-11-25 20:07:39,28.06
2019-11-25 20:07:42,28.06
2019-11-25 20:07:44,28.05
2019-11-25 20:07:46,28.05
2019-11-25 20:07:48,28.06
2019-11-25 20:07:50,28.05
2019-11-25 20:07:53,28.05
2019-11-25 20:07:55,28.05
2019-11-25 20:07:57,28.05
2019-11-25 20:07:59,28.05
2019-11-25 20:08:01,28.05
2019-11-25 20:08:04,28.05
2019-11-25 20:08:06,28.05
2019-11-25 20:08:08,28.05
2019-11-25 20:08:10,28.05
2019-11-25 20:08:12,28.05
2019-11-25 20:08:15,28.06
2019-11-25 20:08:17,28.05
2019-11-25 20:08:19,28.05
2019-11-25 20:08:21,28.05
2019-11-25 20:08:23,28.05
2019-11-25 20:08:26,28.05
2019-11-25 20:08:28,28.05
2019-11-25 20:08:30,28.05
2019-11-25 20:08:32,28.05
2019-11-25 20:08:34,28.05
2019-11-25 20:08:37,28.05
2019-11-25 20:08:39,28.05
2019-11-25 20:08:41,28.05
2019-11-25 20:08:43,28.05
2019-11-25 20:08:45,28.05
2019-11-25 20:08:48,28.05
2019-11-25 20:08:50,28.05
2019-11-25 20:08:52,28.05
2019-11-25 20:08:54,28.05
2019-11-25 20:08:56,28.05
2019-11-25 20:08:59,28.05
2019-11-25 20:09:01,28.05
2019-11-25 20:09:03,28.05
2019-11-25 20:09:05,28.05
2019-11-25 20:09:07,28.05
2019-11-25 20:09:10,28.05
2019-11-25 20:09:12,28.05
2019-11-25 20:09:14,28.05
2019-11-25 20:09:16,28.05
2019-11-25 20:09:18,28.05
2019-11-25 20:09:20,28.05
2019-11-25 20:09:23,28.05
2019-11-25 20:09:25,28.05
2019-11-25 20:09:27,28.05
2019-11-25 20:09:29,28.04
2019-11-25 20:09:31,28.05
2019-11-25 20:09:34,28.05
2019-11-25 20:09:36,28.05
2019-11-25 20:09:38,28.05
2019-11-25 20:09:40,28.05
2019-11-25 20:09:42,28.04
2019-11-25 20:09:44,28.04
2019-11-25 20:09:47,28.05
2019-11-25 20:09:49,28.04
2019-11-25 20:09:51,28.04
2019-11-25 20:09:53,28.04
2019-11-25 20:09:55,28.04
2019-11-25 20:09:58,28.04
2019-11-25 20:10:00,28.04
2019-11-25 20:10:02,28.04
2019-11-25 20:10:04,28.04
2019-11-25 20:10:06,28.04
2019-11-25 20:10:08,28.04
2019-11-25 20:10:11,28.04
2019-11-25 20:10:13,28.03
2019-11-25 20:10:15,28.04
2019-11-25 20:10:17,28.03
2019-11-25 20:10:19,28.03
2019-11-25 20:10:22,28.03
2019-11-25 20:10:24,28.04
2019-11-25 20:10:26,28.03
2019-11-25 20:10:28,28.03
2019-11-25 20:10:30,28.03
2019-11-25 20:10:32,28.03
2019-11-25 20:10:35,28.03
2019-11-25 20:10:37,28.03
2019-11-25 20:10:39,28.03
2019-11-25 20:10:41,28.03
2019-11-25 20:10:43,28.03
2019-11-25 20:10:46,28.03
2019-11-25 20:10:48,28.03
2019-11-25 20:10:50,28.03
2019-11-25 20:10:52,28.03
2019-11-25 20:10:54,28.03
2019-11-25 20:10:56,28.03
2019-11-25 20:10:59,28.03
2019-11-25 20:11:01,28.03
2019-11-25 20:11:03,28.03
2019-11-25 20:11:05,28.03
2019-11-25 20:11:07,28.03
2019-11-25 20:11:10,28.03
2019-11-25 20:11:12,28.03
2019-11-25 20:11:14,28.03
2019-11-25 20:11:16,28.03
2019-11-25 20:11:18,28.03
2019-11-25 20:11:20,28.03
2019-11-25 20:11:23,28.03
2019-11-25 20:11:25,28.03
2019-11-25 20:11:27,28.03
2019-11-25 20:11:29,28.03
2019-11-25 20:11:31,28.03
2019-11-25 20:11:34,28.03
2019-11-25 20:11:36,28.02
2019-11-25 20:11:38,28.03
2019-11-25 20:11:40,28.02
2019-11-25 20:11:42,28.02
2019-11-25 20:11:44,28.02
2019-11-25 20:11:47,28.02
2019-11-25 20:11:49,28.02
2019-11-25 20:11:51,28.02
2019-11-25 20:11:53,28.02
2019-11-25 20:11:55,28.02
2019-11-25 20:11:58,28.02
2019-11-25 20:12:00,28.02
2019-11-25 20:12:02,28.02
2019-11-25 20:12:04,28.02
2019-11-25 20:12:06,28.02
2019-11-25 20:12:08,28.02
2019-11-25 20:12:11,28.02
2019-11-25 20:12:13,28.02
2019-11-25 20:12:15,28.02
2019-11-25 20:12:17,28.02
2019-11-25 20:12:19,28.02
2019-11-25 20:12:22,28.02
2019-11-25 20:12:24,28.02
2019-11-25 20:12:26,28.02
2019-11-25 20:12:28,28.02
2019-11-25 20:12:30,28.02
2019-11-25 20:12:32,28.02
2019-11-25 20:12:35,28.01
2019-11-25 20:12:37,28.01
2019-11-25 20:12:39,28.01
2019-11-25 20:12:41,28.01
2019-11-25 20:12:43,28.01
2019-11-25 20:12:46,28.01
2019-11-25 20:12:48,28.01
2019-11-25 20:12:50,28.01
2019-11-25 20:12:52,28.01
2019-11-25 20:12:54,28.01
2019-11-25 20:12:56,28.01
2019-11-25 20:12:59,28.01
2019-11-25 20:13:01,28.01
2019-11-25 20:13:03,28.01
2019-11-25 20:13:05,28.01
2019-11-25 20:13:07,28.01
2019-11-25 20:13:10,28.01
2019-11-25 20:13:12,28.01
2019-11-25 20:13:14,28.01
2019-11-25 20:13:16,28.01
2019-11-25 20:13:18,28.01
2019-11-25 20:13:20,28.01
2019-11-25 20:13:23,28.01
2019-11-25 20:13:25,28.01
2019-11-25 20:13:27,28.01
2019-11-25 20:13:29,28.01
2019-11-25 20:13:31,28.01
2019-11-25 20:13:34,28.01
2019-11-25 20:13:36,28.01
2019-11-25 20:13:38,28.0
2019-11-25 20:13:40,28.0
2019-11-25 20:13:42,28.0
2019-11-25 20:13:44,28.0
2019-11-25 20:13:47,28.0
2019-11-25 20:13:49,28.0
2019-11-25 20:13:51,28.0
2019-11-25 20:13:53,28.0
2019-11-25 20:13:55,28.0
2019-11-25 20:13:58,28.0
2019-11-25 20:14:00,28.0
2019-11-25 20:14:02,28.0
2019-11-25 20:14:04,28.0
2019-11-25 20:14:06,28.0
2019-11-25 20:14:08,28.0
2019-11-25 20:14:11,28.0
2019-11-25 20:14:13,28.0
2019-11-25 20:14:15,28.0
2019-11-25 20:14:17,28.0
2019-11-25 20:14:19,28.0
2019-11-25 20:14:22,28.0
2019-11-25 20:14:24,28.0
2019-11-25 20:14:26,28.0
2019-11-25 20:14:28,28.0
2019-11-25 20:14:30,28.0
2019-11-25 20:14:32,28.0
2019-11-25 20:14:35,28.0
2019-11-25 20:14:37,28.0
2019-11-25 20:14:39,28.0
2019-11-25 20:14:41,28.0
2019-11-25 20:14:43,28.0
2019-11-25 20:14:46,28.0
2019-11-25 20:14:48,28.0
2019-11-25 20:14:50,28.0
2019-11-25 20:14:52,28.0
2019-11-25 20:14:54,28.0
2019-11-25 20:14:56,28.0
2019-11-25 20:14:59,28.0
2019-11-25 20:15:01,27.99
2019-11-25 20:15:03,28.0
2019-11-25 20:15:05,27.99
2019-11-25 20:15:07,27.99
2019-11-25 20:15:10,27.99
2019-11-25 20:15:12,27.99
2019-11-25 20:15:14,27.99
2019-11-25 20:15:16,27.99
2019-11-25 20:15:18,27.99
2019-11-25 20:15:20,27.99
2019-11-25 20:15:23,27.99
2019-11-25 20:15:25,27.99
2019-11-25 20:15:27,27.98
2019-11-25 20:15:29,27.98
2019-11-25 20:15:31,27.98
2019-11-25 20:15:34,27.98
2019-11-25 20:15:36,27.98
2019-11-25 20:15:38,27.98
2019-11-25 20:15:40,27.98
2019-11-25 20:15:42,27.98
2019-11-25 20:15:45,27.98
2019-11-25 20:15:47,27.98
2019-11-25 20:15:49,27.98
2019-11-25 20:15:51,27.98
2019-11-25 20:15:53,27.98
2019-11-25 20:15:55,27.98
2019-11-25 20:15:58,27.98
2019-11-25 20:16:00,27.98
2019-11-25 20:16:02,27.98
2019-11-25 20:16:04,27.98
2019-11-25 20:16:06,27.98
2019-11-25 20:16:09,27.98
2019-11-25 20:16:11,27.98
2019-11-25 20:16:13,27.98
2019-11-25 20:16:15,27.98
2019-11-25 20:16:17,27.98
2019-11-25 20:16:19,27.98
2019-11-25 20:16:22,27.98
2019-11-25 20:16:24,27.98
2019-11-25 20:16:26,27.98
2019-11-25 20:16:28,27.98
2019-11-25 20:16:30,27.98
2019-11-25 20:16:33,27.98
2019-11-25 20:16:35,27.98
2019-11-25 20:16:37,27.98
2019-11-25 20:16:39,27.98
2019-11-25 20:16:41,27.98
2019-11-25 20:16:44,27.99
2019-11-25 20:16:46,27.99
2019-11-25 20:16:48,27.99
2019-11-25 20:16:50,27.99
2019-11-25 20:16:52,27.99
2019-11-25 20:16:54,27.99
2019-11-25 20:16:57,28.0
2019-11-25 20:16:59,28.0
2019-11-25 20:17:01,28.0
2019-11-25 20:17:03,28.0
2019-11-25 20:17:05,28.0
2019-11-25 20:17:08,28.0
2019-11-25 20:17:10,28.0
2019-11-25 20:17:12,28.0
2019-11-25 20:17:14,28.0
2019-11-25 20:17:16,28.0
2019-11-25 20:17:18,28.0
2019-11-25 20:17:21,28.0
2019-11-25 20:17:23,28.0
2019-11-25 20:17:25,28.01
2019-11-25 20:17:27,28.01
2019-11-25 20:17:29,28.01
2019-11-25 20:17:32,28.01
2019-11-25 20:17:34,28.01
2019-11-25 20:17:36,28.01
2019-11-25 20:17:38,28.01
2019-11-25 20:17:40,28.01
2019-11-25 20:17:42,28.01
2019-11-25 20:17:45,28.01
2019-11-25 20:17:47,28.01
2019-11-25 20:17:49,28.01
2019-11-25 20:17:51,28.01
2019-11-25 20:17:53,28.01
2019-11-25 20:17:56,28.01
2019-11-25 20:17:58,28.01
2019-11-25 20:18:00,28.01
2019-11-25 20:18:02,28.01
2019-11-25 20:18:04,28.01
2019-11-25 20:18:06,28.01
2019-11-25 20:18:09,28.01
2019-11-25 20:18:11,28.01
2019-11-25 20:18:13,28.01
2019-11-25 20:18:15,28.0
2019-11-25 20:18:17,28.01
2019-11-25 20:18:20,28.01
2019-11-25 20:18:22,28.01
2019-11-25 20:18:24,28.0
2019-11-25 20:18:26,28.0
2019-11-25 20:18:28,28.0
2019-11-25 20:18:30,28.0
2019-11-25 20:18:33,28.0
2019-11-25 20:18:35,28.0
2019-11-25 20:18:37,28.0
2019-11-25 20:18:39,28.0
2019-11-25 20:18:41,28.0
2019-11-25 20:18:44,28.0
2019-11-25 20:18:46,28.0
2019-11-25 20:18:48,28.0
2019-11-25 20:18:50,28.0
2019-11-25 20:18:52,28.0
2019-11-25 20:18:54,28.0
2019-11-25 20:18:57,28.0
2019-11-25 20:18:59,28.0
2019-11-25 20:19:01,28.0
2019-11-25 20:19:03,28.0
2019-11-25 20:19:05,28.0
2019-11-25 20:19:08,28.0
2019-11-25 20:19:10,28.0
2019-11-25 20:19:12,28.0
2019-11-25 20:19:14,28.0
2019-11-25 20:19:16,27.99
2019-11-25 20:19:18,27.99
2019-11-25 20:19:21,27.99
2019-11-25 20:19:23,27.99
2019-11-25 20:19:25,27.99
2019-11-25 20:19:27,27.99
2019-11-25 20:19:29,27.99
2019-11-25 20:19:32,27.99
2019-11-25 20:19:34,27.99
2019-11-25 20:19:36,27.99
2019-11-25 20:19:38,27.98
2019-11-25 20:19:40,27.98
2019-11-25 20:19:42,27.98
2019-11-25 20:19:45,27.98
2019-11-25 20:19:47,27.98
2019-11-25 20:19:49,27.98
2019-11-25 20:19:51,27.98
2019-11-25 20:19:53,27.98
2019-11-25 20:19:56,27.98
2019-11-25 20:19:58,27.98
2019-11-25 20:20:00,27.98
2019-11-25 20:20:02,27.98
2019-11-25 20:20:04,27.98
2019-11-25 20:20:06,27.98
2019-11-25 20:20:09,27.98
2019-11-25 20:20:11,27.97
2019-11-25 20:20:13,27.98
2019-11-25 20:20:15,27.98
2019-11-25 20:20:17,27.98
2019-11-25 20:20:20,27.98
2019-11-25 20:20:22,27.98
2019-11-25 20:20:24,27.98
2019-11-25 20:20:26,27.98
2019-11-25 20:20:28,27.98
2019-11-25 20:20:30,27.98
2019-11-25 20:20:33,27.98
2019-11-25 20:20:35,27.98
2019-11-25 20:20:37,27.98
2019-11-25 20:20:39,27.98
2019-11-25 20:20:41,27.98
2019-11-25 20:20:44,27.98
2019-11-25 20:20:46,27.98
2019-11-25 20:20:48,27.98
2019-11-25 20:20:50,27.98
2019-11-25 20:20:52,27.98
2019-11-25 20:20:54,27.98
2019-11-25 20:20:57,27.98
2019-11-25 20:20:59,27.98
2019-11-25 20:21:01,27.98
2019-11-25 20:21:03,27.98
2019-11-25 20:21:05,27.98
2019-11-25 20:21:08,27.98
2019-11-25 20:21:10,27.98
2019-11-25 20:21:12,27.98
2019-11-25 20:21:14,27.98
2019-11-25 20:21:16,27.99
2019-11-25 20:21:18,27.98
2019-11-25 20:21:21,27.99
2019-11-25 20:21:23,27.99
2019-11-25 20:21:25,27.99
2019-11-25 20:21:27,27.99
2019-11-25 20:21:29,27.99
2019-11-25 20:21:32,27.99
2019-11-25 20:21:34,28.0
2019-11-25 20:21:36,28.0
2019-11-25 20:21:38,28.0
2019-11-25 20:21:40,28.0
2019-11-25 20:21:43,28.0
2019-11-25 20:21:45,28.0
2019-11-25 20:21:47,28.0
2019-11-25 20:21:49,28.0
2019-11-25 20:21:51,28.0
2019-11-25 20:21:53,28.0
2019-11-25 20:21:56,28.01
2019-11-25 20:21:58,28.01
2019-11-25 20:22:00,28.01
2019-11-25 20:22:02,28.01
2019-11-25 20:22:04,28.01
2019-11-25 20:22:07,28.01
2019-11-25 20:22:09,28.01
2019-11-25 20:22:11,28.01
2019-11-25 20:22:13,28.01
2019-11-25 20:22:15,28.01
2019-11-25 20:22:17,28.01
2019-11-25 20:22:20,28.01
2019-11-25 20:22:22,28.01
2019-11-25 20:22:24,28.01
2019-11-25 20:22:26,28.01
2019-11-25 20:22:28,28.01
2019-11-25 20:22:31,28.01
2019-11-25 20:22:33,28.01
2019-11-25 20:22:35,28.01
2019-11-25 20:22:37,28.01
2019-11-25 20:22:39,28.01
2019-11-25 20:22:41,28.01
2019-11-25 20:22:44,28.01
2019-11-25 20:22:46,28.01
2019-11-25 20:22:48,28.01
2019-11-25 20:22:50,28.01
2019-11-25 20:22:52,28.01
2019-11-25 20:22:55,28.01
2019-11-25 20:22:57,28.01
2019-11-25 20:22:59,28.01
2019-11-25 20:23:01,28.0
2019-11-25 20:23:03,28.0
2019-11-25 20:23:05,28.0
2019-11-25 20:23:08,28.0
2019-11-25 20:23:10,28.0
2019-11-25 20:23:12,28.0
2019-11-25 20:23:14,28.0
2019-11-25 20:23:16,28.0
2019-11-25 20:23:19,28.0
2019-11-25 20:23:21,28.0
2019-11-25 20:23:23,28.0
2019-11-25 20:23:25,28.0
2019-11-25 20:23:27,28.0
2019-11-25 20:23:29,28.0
2019-11-25 20:23:32,28.0
2019-11-25 20:23:34,28.0
2019-11-25 20:23:36,28.0
2019-11-25 20:23:38,28.0
2019-11-25 20:23:40,28.0
2019-11-25 20:23:43,28.0
2019-11-25 20:23:45,28.0
2019-11-25 20:23:47,27.99
2019-11-25 20:23:49,27.99
2019-11-25 20:23:51,27.99
2019-11-25 20:23:53,27.99
2019-11-25 20:23:56,27.99
2019-11-25 20:23:58,27.99
2019-11-25 20:24:00,27.99
2019-11-25 20:24:02,27.99
2019-11-25 20:24:04,27.98
2019-11-25 20:24:07,27.98
2019-11-25 20:24:09,27.98
2019-11-25 20:24:11,27.98
2019-11-25 20:24:13,27.98
2019-11-25 20:24:15,27.98
2019-11-25 20:24:17,27.98
2019-11-25 20:24:20,27.98
2019-11-25 20:24:22,27.98
2019-11-25 20:24:24,27.98
2019-11-25 20:24:26,27.98
2019-11-25 20:24:28,27.98
2019-11-25 20:24:31,27.98
2019-11-25 20:24:33,27.98
2019-11-25 20:24:35,27.98
2019-11-25 20:24:37,27.98
2019-11-25 20:24:39,27.98
2019-11-25 20:24:42,27.98
2019-11-25 20:24:44,27.98
2019-11-25 20:24:46,27.98
2019-11-25 20:24:48,27.98
2019-11-25 20:24:50,27.97
2019-11-25 20:24:53,27.98
2019-11-25 20:24:55,27.98
2019-11-25 20:24:57,27.97
2019-11-25 20:24:59,27.98
2019-11-25 20:25:01,27.97
2019-11-25 20:25:04,27.97
2019-11-25 20:25:06,27.98
2019-11-25 20:25:08,27.98
2019-11-25 20:25:10,27.98
2019-11-25 20:25:12,27.98
2019-11-25 20:25:15,27.98
2019-11-25 20:25:17,27.98
2019-11-25 20:25:19,27.98
2019-11-25 20:25:21,27.98
2019-11-25 20:25:24,27.98
2019-11-25 20:25:26,27.98
2019-11-25 20:25:28,27.98
2019-11-25 20:25:30,27.98
2019-11-25 20:25:32,27.98
2019-11-25 20:25:35,27.98
2019-11-25 20:25:37,27.98
2019-11-25 20:25:39,27.98
2019-11-25 20:25:41,27.99
